,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1410,Afton Oaks / River Oaks,29.7333549,-95.458372,Ruchi's Taqueria,29.731469861264735,-95.4674005809297,Mexican Restaurant
1411,Neartown / Montrose,29.742668,-95.39918879999999,Hugo's,29.74286512113972,-95.39964197192347,Mexican Restaurant
1412,Neartown / Montrose,29.742668,-95.39918879999999,Anvil Bar & Refuge,29.743013467306056,-95.39678411771688,Cocktail Bar
1413,Neartown / Montrose,29.742668,-95.39918879999999,Common Bond Cafe & Bakery,29.74299379503291,-95.40224522352219,Bakery
1414,Neartown / Montrose,29.742668,-95.39918879999999,Agora,29.742873661933928,-95.40265800167606,Coffee Shop
1415,Neartown / Montrose,29.742668,-95.39918879999999,Brasil Cafe,29.742663720304265,-95.4022130425373,Café
1416,Neartown / Montrose,29.742668,-95.39918879999999,Da Marco,29.74305917996723,-95.39790640758915,Italian Restaurant
1417,Neartown / Montrose,29.742668,-95.39918879999999,UB Preserv,29.742620378869617,-95.39979195679504,New American Restaurant
1418,Neartown / Montrose,29.742668,-95.39918879999999,Stone's Throw,29.74287388547348,-95.39687408945953,Cocktail Bar
1419,Neartown / Montrose,29.742668,-95.39918879999999,Ramen Tatsu-ya,29.743093310444745,-95.39821247725668,Ramen Restaurant
1420,Neartown / Montrose,29.742668,-95.39918879999999,Empire Cafe,29.74289626435452,-95.40354531230531,Café
1421,Neartown / Montrose,29.742668,-95.39918879999999,La Grange,29.743279529323793,-95.40107050825428,Cocktail Bar
1422,Neartown / Montrose,29.742668,-95.39918879999999,Craft Salon,29.74534216404015,-95.40186081746337,Cosmetics Shop
1423,Neartown / Montrose,29.742668,-95.39918879999999,Poison Girl,29.74267799433191,-95.40112714614811,Whisky Bar
1424,Neartown / Montrose,29.742668,-95.39918879999999,Present Company,29.744004071050284,-95.39519060788464,Bar
1425,Neartown / Montrose,29.742668,-95.39918879999999,Alira Boutique Spa & Salon,29.738422999999997,-95.400247,Spa
1426,Neartown / Montrose,29.742668,-95.39918879999999,Pistolero's,29.742617953156746,-95.39842357829089,Mexican Restaurant
1427,Neartown / Montrose,29.742668,-95.39918879999999,The Menil Collection,29.737244824062742,-95.39854320917183,Art Museum
1428,Neartown / Montrose,29.742668,-95.39918879999999,H-E-B,29.7379131,-95.4026184,Grocery Store
1429,Neartown / Montrose,29.742668,-95.39918879999999,Menil Park,29.73740629078866,-95.39707136953693,Park
1430,Neartown / Montrose,29.742668,-95.39918879999999,Light Years Natural Wine Shop and Bar,29.738934,-95.394927,Wine Bar
1431,Neartown / Montrose,29.742668,-95.39918879999999,Blacksmith,29.744833258752447,-95.39249377464319,Coffee Shop
1432,Neartown / Montrose,29.742668,-95.39918879999999,Campesino Coffee House,29.746015271137274,-95.39419899235364,Coffee Shop
1433,Neartown / Montrose,29.742668,-95.39918879999999,La Guadalupana Cafe' and Bakery,29.746949626461024,-95.40204266684908,Bakery
1434,Neartown / Montrose,29.742668,-95.39918879999999,Paulie's Restaurant,29.742813901202656,-95.4061055324079,Italian Restaurant
1435,Neartown / Montrose,29.742668,-95.39918879999999,Cherryhurst Park,29.74413208552966,-95.39854405388544,Park
1436,Neartown / Montrose,29.742668,-95.39918879999999,Houston Center for Photography,29.738503575688785,-95.39729817724421,Art Gallery
1437,Neartown / Montrose,29.742668,-95.39918879999999,The Hay Merchant,29.744825024311627,-95.39278170437915,Beer Garden
1438,Neartown / Montrose,29.742668,-95.39918879999999,Erotic Cabaret Boutique,29.744492659257798,-95.39404945136523,Lingerie Store
1439,Neartown / Montrose,29.742668,-95.39918879999999,Lua Viet Kitchen,29.738923,-95.399119,Vietnamese Restaurant
1440,Neartown / Montrose,29.742668,-95.39918879999999,Mala Sichuan Bistro,29.74408451,-95.39301038,Szechuan Restaurant
1441,Neartown / Montrose,29.742668,-95.39918879999999,Camerata at Paulie's,29.742868121692993,-95.40592210481354,Wine Bar
1442,Neartown / Montrose,29.742668,-95.39918879999999,Kung Fu Tea,29.744141647352844,-95.39283317786891,Bubble Tea Shop
1443,Neartown / Montrose,29.742668,-95.39918879999999,Bistro Menil,29.737978660937806,-95.39825198253934,Bistro
1444,Neartown / Montrose,29.742668,-95.39918879999999,Aladdin's Mediterranean Cuisine,29.74486,-95.39107,Mediterranean Restaurant
1445,Neartown / Montrose,29.742668,-95.39918879999999,Riel,29.744648879595626,-95.4048387101041,New American Restaurant
1446,Neartown / Montrose,29.742668,-95.39918879999999,Niko Niko's,29.746648643847852,-95.3920848803474,Greek Restaurant
1447,Neartown / Montrose,29.742668,-95.39918879999999,Uchi,29.744871641612512,-95.39070916220318,Japanese Restaurant
1448,Neartown / Montrose,29.742668,-95.39918879999999,Milk And Sugar,29.742603,-95.407361,Ice Cream Shop
1449,Neartown / Montrose,29.742668,-95.39918879999999,"Snooze, an A.M. Eatery",29.743687009092522,-95.39110186180008,Breakfast Spot
1450,Neartown / Montrose,29.742668,-95.39918879999999,Half Price Books,29.7442896,-95.3924851,Bookstore
1451,Neartown / Montrose,29.742668,-95.39918879999999,Copy.com,29.744152491150196,-95.39354008767319,Print Shop
1452,Neartown / Montrose,29.742668,-95.39918879999999,The Burger Joint,29.745364966738148,-95.39112203876819,Burger Joint
1453,Neartown / Montrose,29.742668,-95.39918879999999,Catbirds Lounge & Patio Bar,29.743571304436593,-95.39551971776008,Lounge
1454,Neartown / Montrose,29.742668,-95.39918879999999,The Chocolate Bar,29.73852429901026,-95.40602336681305,Dessert Shop
1455,Neartown / Montrose,29.742668,-95.39918879999999,Raising Cane's Chicken Fingers,29.742979838312326,-95.40740008972354,Fried Chicken Joint
1456,Neartown / Montrose,29.742668,-95.39918879999999,Southside Espresso,29.745048763528384,-95.39071451937335,Coffee Shop
1457,Neartown / Montrose,29.742668,-95.39918879999999,Rudyard's British Pub,29.74999549423192,-95.39642366883274,Pub
1458,Neartown / Montrose,29.742668,-95.39918879999999,Georgia James,29.744903152270282,-95.39303063207934,Steakhouse
1459,Neartown / Montrose,29.742668,-95.39918879999999,West Alabama Ice House,29.73843274208591,-95.40788812926918,Dive Bar
1460,Neartown / Montrose,29.742668,-95.39918879999999,Acme Oyster House,29.744403,-95.393383,Seafood Restaurant
1461,Neartown / Montrose,29.742668,-95.39918879999999,The Flat,29.75152672098459,-95.39875536175157,Lounge
1462,Neartown / Montrose,29.742668,-95.39918879999999,"Spec's Wines, Spirits & Finer Foods",29.744247888820528,-95.39222463224766,Liquor Store
1463,Neartown / Montrose,29.742668,-95.39918879999999,Tacos Tierra Caliente,29.738419813909378,-95.4081930172501,Food Truck
1464,Neartown / Montrose,29.742668,-95.39918879999999,Roost,29.744858091114697,-95.40744355802379,New American Restaurant
1465,Neartown / Montrose,29.742668,-95.39918879999999,Rothko Chapel,29.737485268942404,-95.39620373354073,Spiritual Center
1466,Neartown / Montrose,29.742668,-95.39918879999999,BB's Cafe,29.7451100571565,-95.39147850098954,Cajun / Creole Restaurant
1467,Neartown / Montrose,29.742668,-95.39918879999999,Postino,29.746786,-95.389779,Italian Restaurant
1468,Neartown / Montrose,29.742668,-95.39918879999999,Dan Flavin Installation,29.73471400074218,-95.398032166421,Sculpture Garden
1469,Neartown / Montrose,29.742668,-95.39918879999999,The Pit Room,29.734292668635923,-95.39395302139641,BBQ Joint
1470,Neartown / Montrose,29.742668,-95.39918879999999,SweetCup Artisan Gelato & Espresso,29.737359527699976,-95.39087000291444,Ice Cream Shop
1471,Neartown / Montrose,29.742668,-95.39918879999999,Riva's Italian Restaurant,29.746124831542097,-95.39246867513997,Italian Restaurant
1472,Neartown / Montrose,29.742668,-95.39918879999999,Griff's Shenanigans Cafe & Bar,29.7416852456755,-95.39022826507653,Bar
1473,Neartown / Montrose,29.742668,-95.39918879999999,Nails by TM,29.742180350796872,-95.3908137992753,Cosmetics Shop
1474,Neartown / Montrose,29.742668,-95.39918879999999,Torchy's Tacos,29.744123246192668,-95.41040667216288,Taco Place
1475,Neartown / Montrose,29.742668,-95.39918879999999,Vinoteca Poscol,29.744611284536187,-95.38917437436228,Italian Restaurant
1476,Neartown / Montrose,29.742668,-95.39918879999999,Cy Twombly Gallery,29.736685,-95.397887,Art Gallery
1477,Neartown / Montrose,29.742668,-95.39918879999999,Shake Shack,29.74497099582142,-95.391961762025,Burger Joint
1478,Neartown / Montrose,29.742668,-95.39918879999999,Texas Art Supply,29.750726910003458,-95.39182216260609,Arts & Crafts Store
1479,Neartown / Montrose,29.742668,-95.39918879999999,Thairapy Salon,29.751917784581654,-95.39742619308943,Cosmetics Shop
1480,Neartown / Montrose,29.742668,-95.39918879999999,Starbucks,29.742142,-95.39064,Coffee Shop
1481,Neartown / Montrose,29.742668,-95.39918879999999,Barnaby's Cafe,29.74820101519466,-95.38846032332312,American Restaurant
1482,Neartown / Montrose,29.742668,-95.39918879999999,Dolce Vita Day Spa,29.74363734846614,-95.41046533475286,Spa
1483,Neartown / Montrose,29.742668,-95.39918879999999,Trader Joe's,29.739137321386455,-95.41136096166395,Grocery Store
1484,Neartown / Montrose,29.742668,-95.39918879999999,Hot Bagel Shop,29.747799211741206,-95.41057641414443,Bagel Shop
1485,Neartown / Montrose,29.742668,-95.39918879999999,Siphon Coffee,29.738449636601256,-95.38823130871091,Coffee Shop
1486,Neartown / Montrose,29.742668,-95.39918879999999,BCN Taste & Tradition,29.73490266471434,-95.39005566300312,Spanish Restaurant
1487,Neartown / Montrose,29.742668,-95.39918879999999,Velvet Taco,29.74458147760924,-95.39052048733089,Taco Place
1488,Neartown / Montrose,29.742668,-95.39918879999999,FIX Coffeebar,29.7442412,-95.3868592,Café
1489,Neartown / Montrose,29.742668,-95.39918879999999,Smoothie King,29.744462,-95.390984,Smoothie Shop
1490,Neartown / Montrose,29.742668,-95.39918879999999,The Teahouse,29.74135041502773,-95.41037761636072,Bubble Tea Shop
1491,Neartown / Montrose,29.742668,-95.39918879999999,Katz's Deli & Bar,29.744722674762087,-95.3896804368811,Deli / Bodega
1492,Neartown / Montrose,29.742668,-95.39918879999999,Starbucks,29.734010344148736,-95.40486284058677,Coffee Shop
1493,Neartown / Montrose,29.742668,-95.39918879999999,Candente,29.734206,-95.393044,Tex-Mex Restaurant
1494,Neartown / Montrose,29.742668,-95.39918879999999,Baby Barnaby's,29.74824827101087,-95.38829125213034,Breakfast Spot
1495,Neartown / Montrose,29.742668,-95.39918879999999,Lola's Depot,29.74826690197946,-95.39103790260174,Dive Bar
1496,Neartown / Montrose,29.742668,-95.39918879999999,Pepperoni's Pizza,29.7453,-95.3916,Pizza Place
1497,Neartown / Montrose,29.742668,-95.39918879999999,Toasted Coconut,29.733998,-95.40032,Tiki Bar
1498,Neartown / Montrose,29.742668,-95.39918879999999,Brookstreet Bar-B-Q,29.74611384389227,-95.39144252072758,BBQ Joint
1499,Neartown / Montrose,29.742668,-95.39918879999999,European Wax Center,29.754217829104675,-95.40143296790507,Health & Beauty Service
1500,Neartown / Montrose,29.742668,-95.39918879999999,Kenneally's Irish Pub,29.746473530900403,-95.41057230908818,Irish Pub
1501,Neartown / Montrose,29.742668,-95.39918879999999,Love Buzz,29.744802,-95.386448,Bar
1502,Neartown / Montrose,29.742668,-95.39918879999999,Whole Earth Provision Company,29.738988688207264,-95.41139617029637,Gift Shop
1503,Neartown / Montrose,29.742668,-95.39918879999999,Define Body & Mind River Oaks,29.75301934025444,-95.40599531088488,Gym
1504,Neartown / Montrose,29.742668,-95.39918879999999,El Tiempo Cantina - Westheimer,29.74465748915396,-95.38583788576445,Mexican Restaurant
1505,Neartown / Montrose,29.742668,-95.39918879999999,Osaka Japanese Restaurant,29.744480872664514,-95.38842221391064,Japanese Restaurant
1506,Neartown / Montrose,29.742668,-95.39918879999999,Romano's Pizza,29.754156151314447,-95.40026532217333,Pizza Place
1507,Neartown / Montrose,29.742668,-95.39918879999999,Goodwill,29.742883087697727,-95.40905939518973,Thrift / Vintage Store
1508,Neartown / Montrose,29.742668,-95.39918879999999,PetSmart,29.739527,-95.411243,Pet Store
1509,Neartown / Montrose,29.742668,-95.39918879999999,Houston EAGLE,29.747280535613974,-95.38888434400455,Gay Bar
1510,Neartown / Montrose,29.742668,-95.39918879999999,RIPCORD,29.748044407682364,-95.3895386870978,Bar
1511,Alief,29.682720399999997,-95.593239,Franks Grill Best Breakfast In Texas,29.6760872526341,-95.5936006936404,Breakfast Spot
1512,Alief,29.682720399999997,-95.593239,Royal Restaurant,29.67432401086202,-95.5880760253204,Indian Restaurant
1513,Alief,29.682720399999997,-95.593239,Food Town,29.67609967775645,-95.58572641302618,Grocery Store
1514,Alief,29.682720399999997,-95.593239,Bundu Khan Kabab House,29.674969742529957,-95.58700442320664,Pakistani Restaurant
1515,Alief,29.682720399999997,-95.593239,SONIC Drive In,29.675779157973,-95.5884409649252,Fast Food Restaurant
1516,Alief,29.682720399999997,-95.593239,Smoothie King,29.689403533935547,-95.59674835205078,Smoothie Shop
1517,Alief,29.682720399999997,-95.593239,The Ranchito,29.675885366578875,-95.59273584701499,Taco Place
1518,Alief,29.682720399999997,-95.593239,Fish-N-Pets Unlimited,29.675372491242634,-95.58478312681792,Pet Store
1519,Alief,29.682720399999997,-95.593239,Murphy USA,29.68711123876997,-95.58706496314244,Gas Station
1520,Alief,29.682720399999997,-95.593239,Shipleys,29.674566,-95.580369,Donut Shop
1521,Alief,29.682720399999997,-95.593239,GNC,29.67551040649414,-95.58576202392578,Supplement Shop
1522,Alief,29.682720399999997,-95.593239,Domino's Pizza,29.68945780741981,-95.59679925441742,Pizza Place
1523,Alief,29.682720399999997,-95.593239,Family Dollar,29.676790237426758,-95.60185241699219,Discount Store
1524,Alief,29.682720399999997,-95.593239,Redbox,29.68765640258789,-95.5861587524414,Video Store
1525,Alief,29.682720399999997,-95.593239,Redbox,29.678876876831055,-95.60316467285156,Video Store
1526,Alief,29.682720399999997,-95.593239,99 Cents Only Stores,29.674324,-95.586032,Discount Store
1527,Alief,29.682720399999997,-95.593239,Walmart Neighborhood Market,29.68763495414928,-95.58610675023743,Grocery Store
1528,Alief,29.682720399999997,-95.593239,T-Mobile,29.688674,-95.606105,Mobile Phone Shop
1529,Alief,29.682720399999997,-95.593239,Papa John's Pizza,29.675689208528908,-95.5856232975359,Pizza Place
1530,Alief,29.682720399999997,-95.593239,Pizza Hut,29.678259853877204,-95.60448092292063,Pizza Place
1531,Alief,29.682720399999997,-95.593239,Taco Bell,29.676969528198242,-95.5974349975586,Fast Food Restaurant
1532,Alief,29.682720399999997,-95.593239,Popeyes Louisiana Kitchen,29.676799834805408,-95.59712859032744,Fried Chicken Joint
1533,Alief,29.682720399999997,-95.593239,Jack in the Box,29.6897501,-95.6037323,Fast Food Restaurant
1534,Alief,29.682720399999997,-95.593239,Frank's Grill,29.676020913828744,-95.59371240320675,Diner
1535,Alief,29.682720399999997,-95.593239,Burger King,29.67744307921385,-95.59923200751655,Burger Joint
1536,Alief,29.682720399999997,-95.593239,Taco Bell,29.66974785,-95.5881883,Fast Food Restaurant
1537,Alief,29.682720399999997,-95.593239,Trend Nails & Spa,29.688686918785063,-95.60466237646548,Nail Salon
1538,Alief,29.682720399999997,-95.593239,Cutie Cafe,29.688879727894644,-95.60453922940006,Café
1539,Alief,29.682720399999997,-95.593239,360 Recording Studio,29.676185607910156,-95.57988739013672,Music Venue
1540,Alief,29.682720399999997,-95.593239,Marti Golf Center,29.68924382817489,-95.60721154855892,Golf Course
1541,Sharpstown,29.705174699999997,-95.5212898,Jones Fried Chicken,29.70769,-95.52096,Fried Chicken Joint
1542,Sharpstown,29.705174699999997,-95.5212898,Houston Arena Theater,29.702141465678285,-95.51766773257857,Theater
1543,Sharpstown,29.705174699999997,-95.5212898,Mancuso Power Sports,29.703419104605103,-95.51523831223045,Bike Shop
1544,Sharpstown,29.705174699999997,-95.5212898,Chipotle Mexican Grill,29.698378,-95.51778033,Burrito Place
1545,Sharpstown,29.705174699999997,-95.5212898,Salata HBU,29.698785,-95.518283,Salad Place
1546,Sharpstown,29.705174699999997,-95.5212898,HBU Bradshaw Fitness Center,29.696579838129555,-95.5205365410012,Gym
1547,Sharpstown,29.705174699999997,-95.5212898,Blaze Pizza,29.69824185058713,-95.51873080738143,Pizza Place
1548,Sharpstown,29.705174699999997,-95.5212898,Chick-fil-A,29.697480877878736,-95.51964210495439,Fast Food Restaurant
1549,Sharpstown,29.705174699999997,-95.5212898,Pollo Riko,29.7017643,-95.5188543,Latin American Restaurant
1550,Sharpstown,29.705174699999997,-95.5212898,Fung's Kitchen,29.702370710403347,-95.51621489091552,Dim Sum Restaurant
1551,Sharpstown,29.705174699999997,-95.5212898,Firehouse Subs,29.69754784092589,-95.51970838440985,Sandwich Place
1552,Sharpstown,29.705174699999997,-95.5212898,Whataburger,29.699263691890383,-95.51786236561281,Burger Joint
1553,Sharpstown,29.705174699999997,-95.5212898,Pho Tau Bay,29.70537673017347,-95.53233754368856,Vietnamese Restaurant
1554,Sharpstown,29.705174699999997,-95.5212898,Chick-fil-A,29.6929877,-95.5147577,Fast Food Restaurant
1555,Sharpstown,29.705174699999997,-95.5212898,"Happy Lamb Hot Pot, Houston Bellaire 快乐小羊",29.705214283569266,-95.53447306361937,Hotpot Restaurant
1556,Sharpstown,29.705174699999997,-95.5212898,Thai Spice Express,29.705857910712044,-95.53108328615589,Thai Restaurant
1557,Sharpstown,29.705174699999997,-95.5212898,Jimmy John's,29.698537,-95.51841,Sandwich Place
1558,Sharpstown,29.705174699999997,-95.5212898,Pappas Bar-B-Q,29.708812933651924,-95.50685209325411,BBQ Joint
1559,Sharpstown,29.705174699999997,-95.5212898,Shipley Do-Nuts,29.69738006591797,-95.5188217163086,Donut Shop
1560,Sharpstown,29.705174699999997,-95.5212898,Paparrucho's Indoor Soccer,29.70813650794293,-95.51056534325362,Soccer Field
1561,Sharpstown,29.705174699999997,-95.5212898,Champs Sports,29.7074794,-95.5152053,Shoe Store
1562,Sharpstown,29.705174699999997,-95.5212898,Burlington,29.707392588973864,-95.51718596588918,Department Store
1563,Sharpstown,29.705174699999997,-95.5212898,Domino's Pizza,29.708782539655072,-95.52081082016912,Pizza Place
